id,target,source,action,action_type,location,date,country,year,news
10966,"['Special Police Officer', 'SPO']",['militants'],"['shot', 'injured', 'injured']","['Armed Assault', 'Armed Assault', 'Armed Assault']",['Pulwama'],['May 5'],india,2018,unidentified militants shot and injured a Special Police Officer SPO —Showkat Ahmad Dar on May 5 nearby his residence in Rahmoo of Pulwama District in South Kashmir reports Daily Excelsior The injured officer was taken to hospital and in a critical state said an unnamed Police official
15749,,['Islamic State IS'],"['killed', 'Improvised Explosive Device', 'IED', 'exploded']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Chapa Dara', 'Kunar']",['April 12'],afghanistan,2018,Four Islamic State IS militants were killed when their own Improvised Explosive Device IED exploded in Chapa Dara District of Kunar Province on April 12 reports Pajhwok Afghan News
12141,"['Special Police Officer', 'SPO', 'SPO']","['militant', 'Militants']","['injured', 'attack']","['NotSpecified', 'NotSpecified']",['Pulwama'],['August 7'],india,2018,A Special Police Officer SPO was injured in a militant attack at Pastuna village in Tral in Pulwama District on August 7 evening reports Daily Excelsior Militants fired upon SPO Ashiq Ahmad Lone 24 son of Abdul Samad Lone near his residence at Pastuna Tral In the incident Ashiq suffered a bullet injury in his leg
15470,['civilians'],['assailants'],['killed'],['Unknown'],"['Qara Bagh', 'Ghazni']",['March 9'],afghanistan,2018,Two civilians were killed by unknown assailants during prayer in a mosque in Sayed Wali village of Qara Bagh District of Ghazni Province reports Bakhtar News on March 9
15875,"['Governor', 'Security Guards']",['Talibanâ€™s'],"['assassinated', 'injured', 'ambush']","['Assassination', 'Unknown', 'Unknown']","['Logar', 'Mohammad Agha', 'Logar']",['April 26'],afghanistan,2018,Deputy Provincial Governor of the Logar Province Qamaruddin Shakib was assassinated and four Security Guards were injured in Taliban’s ambush in Mohammad Agha District of Logar Province reports Khaama Press on April 26
12984,"['vehicles', 'vehicles']","['Communist Party of India Maoist', 'CPI Maoist', 'CPI Maoist']","['ablaze', 'ablaze']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']","['Hazaribagh', 'Jharkhand', 'Hazaribagh']",['October 20'],india,2018,Alleged Communist Party of India Maoist CPI Maoist cadres set ablaze nine vehicles of a construction company at Jhanpa in Hazaribagh District of Jharkhand on October 20 reports Devdiscourse News The Jamshedpur based construction company is engaged in the INR 1 billion renovation work of the state owned Baksha Dam irrigation canal located about 7 kilometres from Hazaribagh Police said that about 30 masked men suspected to be members of CPI Maoist raided the Baksha irrigation canal area locked in about 24 labourers and set ablaze the vehicles the Police said Seven trucks of the construction company were completely gutted while two others were partially damaged said Superintendent of Police SP Mayur Patel Kanhaiyalall The Maoists freed the labourers before leaving and ordered them to tell the Police if asked that Maoists had damaged the properties the SP said
15054,['Policemen'],['Taliban'],"['killed', 'injured', 'attack']","['Unknown', 'Unknown', 'Unknown']","['Farah', 'Farah']",['January 14'],afghanistan,2018,Seven Policemen were killed and three others injured in an attack by Taliban militants on a Security Check Post in Raigi area in Farah District the capital of Farah Province on January 14 reports Tolo News
16716,"['Security', 'security']",['Taliban'],"['killed', 'attacked']","['Unknown', 'Unknown']","['Farah', 'Farah', 'Farah']",['September 16'],afghanistan,2018,Ten Security personnel and five Taliban militants were killed when militants attacked security posts on Farah Farah Rod Highway in an unspecified District of Farah Province on September 16 reports Khaama Press
14374,"['persons', 'persons']",,"['killed', 'injured', 'remote controlled bomb', 'blast', 'blast']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Bajaur', 'Khyber Pakhtunkhwa', 'Bajaur']",['November 29'],pakistan,2018,Two persons were killed and unspecified numbers of persons were injured in a remote controlled bomb blast in Inayat Kaly area of Bajaur District in Khyber Pakhtunkhwa on November 29 reports Daily Times “The blast took place in a remote area and our officials are still confirming how many are wounded in the explosion The personnel of levies force were in the area but it is still unconfirmed whether they suffered any casualties ” Bajaur Deputy Commissioner Usman Mehsud said adding that the dead have been identified as Amanullah and Amir Muhammad
16024,"['Afghan Local Policemen', 'ALP']",,['killed'],['Bombing/Explosion'],['Maqur'],['May 9'],afghanistan,2018,Six Afghan Local Policemen ALP were killed in an air strike conducted unit not specified in the Sanga Khair area of the Maqur District on May 9 reports Pajhwok Afghan News Police Spokesman Sarwar Dawari confirmed the air raid
16993,"['fuel tanker', 'fuel tanker']",['Taliban'],"['torched', 'seized']","['NotSpecified', 'NotSpecified']",,['November 13'],afghanistan,2018,A fuel tanker was torched and another fuel tanker was seized by Taliban militants on Mazar Shebrghan Highway in an unspecified Province reports Pajhwok Afghan News on November 13
12156,"['youth', 'youth', 'youth', 'youth', 'youth']","['militants', 'Militants']","['injuries', 'abducted', 'beaten', 'abducted', 'injuries', 'abducted']","['Unarmed Assault', 'Kidnapping', 'Unarmed Assault', 'Kidnapping', 'Unarmed Assault', 'Kidnapping']","['A', 'Kulgam', 'A', 'a', 'Kulgam', 'Kulgam', 'Kulgam', 'Kulgam']","['August 8', 'August 8', 'August 8', 'August 8']",india,2018,A youth succumbed to injuries on August 8 night after he along with another youth was abducted and beaten up by militants in Kulgam District reports Daily Excelsior Militants on August 8 abducted two youth identified as Mehraj Ahmad and Arif Ahmad Both were released in the evening However they were severely assaulted and one of them Arif later succumbed to his injuries on August 8 night A Police spokesman said that “Terrorists tortured a youth to death in Kulgam Terrorists had yesterday August 8 abducted two youth from Kulgam identified as Mehraj Ahmad of Kulgam and Arif Ahmad of Khudwani Arif was later retrieved and his body bore visible torture marks He was immediately shifted to hospital for treatment where he breathed his last Kulgam police has registered case under relevant Sections of law and investigations taken up ”
16205,"['Policemen', 'civilians', 'Policemen', 'Policemen']","['militants', 'militants']","['killed', 'injured', 'Vehicle Borne Improvised Explosive Device', 'VBIED', 'attack', 'suicide bombings', 'killed', 'attack']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Alam', 'Logar']","['May 30', 'May 30']",afghanistan,2018,Six Policemen including Director of the precinct and three militants were killed and 16 civilians and four Policemen injured in Vehicle Borne Improvised Explosive Device VBIED attack followed by three suicide bombings on first security precinct in Pul e Alam City District the capital of Logar Province on May 30 report compiled from Pajhwok Afghan News and Bakhtar News Earleir South Asia Terrorism Portal reported on May 30 that three militants and three Policemen were killed in the attack
14298,"['soldiers', 'soldiers']",,"['killed', 'injured', 'roadside bomb', 'blast']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Waziristan', 'Khyber Pakhtunkhwa']",['October 11'],pakistan,2018,Three soldiers were killed and five others were injured in a roadside bomb blast near the Pak Afghan border in Makeen tehsil revenue unit of South Waziristan District in Khyber Pakhtunkhwa on October 11 reports Dawn The soldiers were reportedly carrying out routine search operations when the explosion took place local officials said
12495,"['Policeman', 'Policeman']","['Lashkar e Toiba', 'LeT', 'LeT']","['killed', 'injured', 'attacked', 'attack', 'killed', 'injured', 'attack']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']",['Anantnag'],"['September 7', 'September 7']",india,2018,One Lashkar e Toiba LeT militant identified as Bilal Ahmad was killed and a Policeman injured in a shootout at Achhabal in Anantnag District on September 7 night reports Daily Excelsior Militants on September 7 night attacked a Police picket in Achhabal and the attack was repulsed by the security guards on duty at the picket One militant was killed and a Policeman was injured in the shootout A weapon was also recovered from the site of attack Bilal a native of Tantraypora Yaripora of Kulgam District had joined the LeT three months ago Police said his involvement was established in a weapon snatching case earlier and he was also involved in carrying out attacks on Security Forces SFs in the area
10622,"['vehicles', 'machines', 'vehicles', 'machines', 'paver machine', 'tipper truck']","['Communist Party of India Maoist', 'CPI Maoist']","['set on fire', 'ablaze']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']",['Sukma'],['April 7'],india,2018,The Communist Party of India Maoist CPI Maoist cadres set on fire four vehicles and machines engaged in road construction work near Koyabekur village under Fulbagdi Police Station limits in Sukma District on April 7 reports OdishaTV A road is being constructed under the Prime Minister Gram Sadak Yojna PMGSY at Koyabekur around 500 kilometres from the State capital Raipur Superintendent of Police SP Abhishek Meena said As per preliminary information a group of 7 8 Maoists dressed as civilians stormed the road construction site and asked the labourers there to stop work SP Meena said adding before leaving the spot the Maoists set ablaze four vehicles and machines including one paver machine and a tipper truck
13860,"['elder', 'elder']",,"['killed', 'injured', 'landmine', 'blast', 'landmine']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",,['February 15'],pakistan,2018,A tribal elder was killed and two others were injured in a landmine blast at Tor Simat area in Lower Orakzai Agency on February 15 reports Daily Times The Political Administration said that tribal elder Malik Shah Khan along with two aides was travelling to Hangu when his vehicle hit a roadside landmine in the Tor Simat area of Lower Orakzai Agency
14028,"['person', 'Frontier Corps', 'FC', 'vehicle', 'Personnel', 'Officer']",['militant'],"['killed', 'injured', 'Vehicle Borne Improvised Device Explosive', 'VBIED', 'attack', 'attacked']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Nowshera', 'Khyber Pakhtunkhwa', 'KP']",['May 17'],pakistan,2018,One person was killed and 14 others injured in Vehicle Borne Improvised Device Explosive VBIED attack conducted by one militant attacked targeting a Frontier Corps FC vehicle carrying six Personnel including one Officer on Mall Road near Katchehri Chowk in Nowshera District in Khyber Pakhtunkhwa KP Province on May 17 reports Daily Times
13394,"['house', 'house']",['Militants'],"['grenade', 'grenade', 'exploded', 'grenade']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Pulwama', 'Pulwama']",['November 26'],india,2018,Militants hurled grenade on the house of Abdul Rashid Bhat of Kuchmulla in Tral area of Pulwama District on November 26 reports Daily Excelsior The grenade exploded outside the house and no loss of life or injury was reported Rashid has filed his nomination papers as Panch in his village This is second incident of grenade throwing on a Panch candidate in Tral of Pulwama district during last two days
12089,['truck driver'],"['Communist Party of India Maoist', 'CPI Maoist']","['shot', 'burnt', 'shot', 'shot']","['Armed Assault', 'Unarmed Assault', 'Armed Assault', 'Armed Assault']","['Khunti', 'Khunti', 'Khunti', 'Khunti', 'Khunti']",['August 3'],india,2018,A truck driver from Punjab was shot dead and his body burnt along with his truck in Khunti District on August 3 during Statewide bandh general shutdown strike called by the Communist Party of India Maoist CPI Maoist against the State Government s decision to amend age old land laws and crack down on Pathalgadi Adivasi areas in Jharkhand and neighbouring States in which villagers erect stone slabs on which they inscribe provisions of the constitution protests reports The Telegraph The driver Jago Singh was shot dead in the afternoon in broad daylight between 1pm and 1 30pm He was driving a truck with a consignment of pipes from Rourkela of Sundargarh District in Odisha to Durgapurin West Bardhaman District of West Bengal According to an unnamedPolice officer a group of 10 12 people in civil dress intercepted the truck on Khunti Arki road at Saiko in Khunti District around 50 kilometers from Ranchi and shot the driver using a long barrel gun They then set the truck on fire Sources said the bandh was near total in Khunti Roads were deserted and buses stayed off the road But schools remained open However State Police spokesperson R K Mallick said except for Khunti the bandh was peaceful at other places It was an inhumane act by Maoists A manhunt is on to nab the culprits he said
10452,"['Left Wing Extremists', 'LWEs']","['Communist Party of India Maoist', 'CPI Maoist', 'CPI Maoist']","['killed', 'attacked', 'injuries']","['Unarmed Assault', 'Unarmed Assault', 'Unarmed Assault']","['Bijapur', 'Bijapur', 'Bijapur']","['March 28', 'March 28']",india,2018,Communist Party of India Maoist CPI Maoist cadres allegedly killed two surrendered Naxalites Left Wing Extremists LWEs after branding them as a ‘Police informer’s in Dandakaranya forest area in Bijapur District late on March 28 reports The Hindu One of the deceased was identified as Irpa Laxman alias Bharath 25 a surrendered Maoist from Pusuguppa a remote tribal hamlet in Charla Mandal administrative sub division of Telangana while the identity of the other person was yet to be ascertained Sources said that a group of Maoist rebels whisked away Laxman along with another surrendered Maoist of Usur Tehsil revenue division of Bijapur District into Utlapalli forest area in the Maoist stronghold of Bastar Division and grilled both of them in a ‘Praja Court’ kangaroo court held by the Maoists charging the duo with acting as ‘Police informers’ They allegedly attacked the duo with boulders killing Laxman on the spot Another surrendered Maoist yet to be identified reportedly succumbed to bleeding injuries late on Wednesday March 28 night The ultras left behind a note in the name of CPI Maoist Bhadradri Kothagudem East Godavari Division Committee holding a surrendered Maoist ‘responsible’ for the recent major encounter in Bijapur district in which 10 Maoists were gunned down
11161,"['civilians', 'Security Forces', 'SFs', 'vehicle', 'SFs', 'civilians', 'boy', 'women', 'boy', 'women']","['militants', 'militants']","['injured', 'grenade attack', 'grenade', 'exploded', 'blast', 'injuries', 'injuries']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Anantnag'],['May 23'],india,2018,At least 10 civilians were injured in a grenade attack by militants on Security Forces SFs vehicle in Bijbehara area of Anantnag District on May 23 reports Daily Excelsior A Police spokesman said that militants lobbed a grenade on SFs’ Gypsy which missed the intended target and exploded on roadside The spokesman said that the in the blast 10 civilians including a 12 year old boy and three women sustained splinter injuries The minor boy identified as Fazal Ahmad son of Mohd Maqbool of Zainapora Shopian is stated to be critical while three other women Daizy Rozy Akhtar and Muneera Akhtar have also received injuries and shifted to the hospital for treatment
12409,"['Headmaster', 'Headmaster']","['Communist Party of India Maoist', 'CPI Maoist']","['barged', 'extort', 'brandishing']","['Hijacking', 'Hijacking', 'Unknown']",['Sundargarh'],['August 31'],india,2018,Two suspected Communist Party of India Maoist CPI Maoist cadres allegedly barged into Tarkera High School and attempted to extort INR 200 000 from its Headmaster by brandishing gun inTarakera village in Kutra Block administrative division under Rajgangpur Police Station limits in Sundargarh District of Odisha on August 31 reports Odisha Sun Times The Maoists also threatened Headmaster Loknath Pradhan to kill him if he fails to give the money in next five days After that the duo fled from the spot
12493,"['Assam Rifles', 'AR']","['Peoples Liberation Army', 'PLA', 'PLA', 'Manipur Naga Peoples Front', 'MNPF']","['killed', 'attack']","['Unknown', 'Unknown']",['Chandel'],['September 7'],india,2018,On September 7 an Assam Rifles AR trooper and a Peoples Liberation Army PLA militant were killed in an encounter at Zouopi area of Chandel District reports Northeast Today The Sangai Express adds that PLA and Manipur Naga Peoples Front MNPF claimed that it was their cadres who conducted the attack
15255,"['people', 'Police', 'civilians']",['militants'],['killed'],['Unknown'],['Uruzgan'],['February 7'],afghanistan,2018,More than 20 people including militants Police and civilians were killed in separate incidents of violence in unspecified Districts of Uruzgan Province on February 7 reports Pajhwok Afghan News
14123,"['Awami National Party', 'ANP', 'leader', 'ANP', 'activist']",,"['suicide attack', 'injured', 'injures']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Peshawar', 'Khyber Pakhtunkhwa']",['July 10'],pakistan,2018,The death toll of the July 10 suicide attack on Awami National Party ANP leader Haroon Bilour in Yakatoot area of Peshawar the provincial capital of Khyber Pakhtunkhwa had risen to 21 when an injured ANP activist succumbed to his injures on July 11 reports The Nation
12357,,,,,,,india,2018,Former Communist Party of India Maoist CPI Maoist cadre turned gangster identified as Santosh Jha 42 who was awarded life imprisonment a few months ago in connection with the engineers double murder case in Darbhanga District was shot dead on the court premises in Sitamarhi District of Bihar on August 28 reports The Telegraph Police said that three youths armed with illegal weapons fired at Santosh when he was being escorted from the court to the hazat lock up after his production in a criminal case The assailants shot at least three bullets into Santosh s head and chest from close range in the presence of heavily armed security personnel Santosh was rushed to the Sitamarhi sadar hospital where he succumbed to his injuries Sitamarhi Superintendent of Police SP Vikas Burman said the incident took place around 2 45pm The assailants fired at least 20 rounds in the air to create panic among those present in the court compound The Police managed to arrest only one of the shooters identified as Vikas Kumar a resident of Chakia in East Champaran District of the State The police have seized a pistol and a loaded magazine from the arrested youth Sitamarhi SP Burman said
10098,"['Border Security Force', 'BSF', 'BSF']","['Communist Party of India Maoist', 'CPI Maoist']","['killed', 'triggered', 'Improvised Explosive Device', 'IED', 'triggered', 'improvised explosive device', 'IED']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Kanker'],['March 7'],india,2018,A Border Security Force BSF Assistant Commandant Gajender Singh and Constable Amresh Kumar were killed when Communist Party of India Maoist CPI Maoist cadres triggered an Improvised Explosive Device IED in the Kilenar village forest area under the Rowghat Police Station limits in Kanker District on March 7 reports The Hindu The incident took place at around 4 pm in the Kilenar village forest under the Rowghat Police Station limits when a joint team of the BSFs 134th battalion and District Force was out on an anti Naxal Left Wing Extremism LWE operation Inspector General of Police IGP Bastar range Vivekanand Sinha said When the patrolling team was 10km inside the forest of Kilenar the ultras triggered improvised explosive device IED blasts and also opened indiscriminate firing on them which led to an exchange of fire Deputy IGP north Bastar range Ratan Lal Dangi said The Naxals fled from the spot after a prolonged gunfight he said Forces have been rushed to the spot and the bodies of the two BSF personnel were being evacuated from the forest he added
9257,"['Police Post', 'Police post', 'Police', 'Central Reserve Police Force', 'CRPF', 'Police', 'CRPF']","['Militants', 'militants', 'militants']",['attacked'],['Unknown'],,['January 12'],india,2018,Militants attacked a Police Post in Keegam Police post maintained by Police and Central Reserve Police Force CRPF in Shopian District on January 12 reports Daily Excelsior However there was no damage but the Police and CRPF retaliated and militants fled away Security Forces SFs immediately cordoned off the area and established check posts at several places in the area to trace out the militants responsible for the attack However no one was arrested
14231,"['people', 'Frontier Corps', 'FC', 'FC', 'people', 'FC']",['persons'],"['injured', 'hand grenade attack', 'firing', 'hurled', 'hand grenade', 'firing', 'injured', 'hand grenade', 'blast', 'firing']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Kech', 'Balochistan']",['August 26'],pakistan,2018,At least five people including three Frontier Corps FC personnel were injured in a hand grenade attack and firing on their vehicle in front of National Bank in Turbat town of Kech District in Balochistan on August 26 reports Daily Times According to details unidentified persons hurled a hand grenade and opened firing on the FC vehicle in front of National Bank Five people including three FC men were injured in the hand grenade blast and firing The attackers managed to flee from the scene
16359,"['Afghan Local Police', 'ALP']",['Taliban'],"['killed', 'attacked']","['Unknown', 'Facility/Infrastructure Attack']","['Surkh Rod', 'Nangarhar']",['June 27'],afghanistan,2018,one Afghan Local Police ALP Personnel was killed by Taliban militants when they attacked a check post in the Surkh Rod District of Nangarhar Province reports Pajhwok Afghan News on June 27
10570,"['man', 'daughter']","['Pakistani', 'Pakistani']","['injured', 'fired', 'mortar bombs', 'fired']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Rajouri'],['April 4'],india,2018,Earlier on April 4 a man and his daughter were injured when the Pakistani troops fired mortar bombs at forward posts and targeted civilian areas along the Line of Control LoC in Nowshera sector of Rajouri District Pakistani troops also fired using small arms and automatic weapons and targeted the Sair and Kadli hamlets and forward posts of the Indian Army sources said
10706,['man'],"['militants', 'militants']","['kidnapped', 'shot']","['Kidnapping', 'Armed Assault']",,['April 15'],india,2018,Unknown militants kidnapped a man—Kifayat Ahmed Mir resident of village Moolu Pinjora of Shopian District in South Kashmir on April 15 and shot at his leg and later released reports Daily Excelsior Kifayat was admitted to nearby hospital for the treatment and later shifted to Srinagar hospital for specialised treatment Reportedly he is out of danger on his life Initial investigation point out the involvement of militants belong to Lashkar e Taiba LeT in this act The Police has registered the case with FIR no 109 2018 under Section 307 of the Jammu and Kashmir J K Ranbir Penal Code RPC 7 27 Arms Act said an unnmaed Police Spokesman
14060,['man'],['gunman'],"['wounded', 'fire']","['Armed Assault', 'Armed Assault']",['Peshawar'],['June 8'],pakistan,2018,Separately a man was wounded after an unidentified gunman opened fire in a mosque in Shaheed Abad locality of Peshawar on June 8 reports The Nation
10092,['Soldier'],"['United National Liberation Front', 'UNLF']","['killed', 'wounded', 'bomb explosion', 'killed']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Chandel'],['March 6'],india,2018,One Soldier of Rajputana Rifles Regiment of Indian Army was killed and three others were wounded on March 6 in a bomb explosion reports Morung Express According to tweet by Eastern Army Command the Army trooper Sepoy trooper Abhijit Mondal was killed at L Bongjoi village in Chandel District Additionally News 18 reports that United National Liberation Front UNLF has claimed responsibility for the attack
15375,['Police Officer'],['assailants'],['killed'],['Unknown'],"['Ghazni', 'Ghazni']",['February 23'],afghanistan,2018,Police Officer unnamed killed by unknown assailants in the Police Headquarters in Ghazni district the provincial capital of Ghazni Province reports Pajhwok Afghan News on February 23
16643,['Afghan Security Forces'],"['Taliban', 'militants', 'militants', 'militants']","['killed', 'injured', 'attacked']","['Unknown', 'Unknown', 'Unknown']",['Paktika'],['September 5'],afghanistan,2018,Twenty nine Taliban militants and four Afghan Security Forces were killed and an unspecified number of militants were injured after militants attacked administrative installations in an unspecified District of Paktika Province reports Bakhtar News on September 5
11984,"['National Mineral Development Corporation', 'NMDC', 'NMDC', 'employees', 'employees']","['Communist Party of India Maoist', 'CPI Maoist', 'CPI Maoist', 'CPI Maoist']","['ablaze', 'pump house', 'vehicle', 'abducted']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack', 'Facility/Infrastructure Attack', 'Kidnapping']",['Dantewada'],['July 26'],india,2018,Communist Party of India Maoist CPI Maoist cadres set ablaze a pump house and vehicle of National Mineral Development Corporation NMDC under Kirandal Police Station limits of Dantewada District of Chhattisgarh on July 26 reports News18 Nearly 150 CPI Maoist cadres have abducted NMDC employees and removed sim cards from their mobile phones The employees returned safely from CPI Maoist cadres
16629,['Wolesi Jirga'],,"['killed', 'injured', 'explosion']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['10th Police', 'Kabul', 'Kabul']",['September 3'],afghanistan,2018,One Wolesi Jirga member from Parwan Province was killed and three others injured in an explosion in 10th Police District in Sherpur area of Kabul city District the national capital in Kabul Province on September 3 report compiled from Pajhwok Afghan News and Khaama Press
14301,"['journalist', 'journalist', 'journalist']",['assailants'],"['shot', 'killed', 'killed', 'attacked', 'killed']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Haripur', 'Khyber Pakhtunkhwa']",['October 16'],pakistan,2018,Unidentified armed assailants shot dead journalist Sohail Khan in Hitar area of Haripur District in Khyber Pakhtunkhwa on October 16 reports The Express Tribune Sohail Khan worked for local TV channel K2 Senior journalist Hamid Mir tweeted Sohail Khan was the fourth journalist killed in the line of duty in Pakistan this year Three were killed in KPK and one in Punjab he added Sohail Khan submitted an application today in DPO office about threats to him and was coming back to home when he was attacked and killed on the spot reads Hamid Mir s tweet
12248,"['woman', 'woman']","['militants', 'Militants', 'militants']","['shot', 'opened fire', 'shot']","['Armed Assault', 'Armed Assault', 'Armed Assault']",['Pulwama'],"['August 17', 'August 17']",india,2018,A 38 year old woman identified as Shameema was shot dead by militants at Drabgam area of Pulwama District on August 17 reports Daily Excelsior Militants opened fire upon Shameema wife of Ali Mohammad Bhat near his parental home at Drabgam village on August 17 afternoon Police said that the preliminary investigations suggested that militants shot at the woman who was immediately shifted to nearby hospital However she succumbed on the way
16330,['children'],['Taliban'],"['killed', 'injured', 'mortar mine', 'exploded', 'mortar mine']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Behsood', 'Nangarhar']",,afghanistan,2018,Two children were killed and two others injured in Behsood District of Nangarhar Province when the mortar mine with which the kids were playing exploded accidentally The mortar mine reportedly belonged to the Taliban
17031,['civilians'],,"['killed', 'injured', 'mortar attack']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Gilan', 'Ghazni']",['November 20'],afghanistan,2018,Two civilians belonging to the same family were killed and two others injured in an un attributed mortar attack in Gilan District of Ghazni Province reports Pajhwok Afghan News on November 20
10644,"['District Reserve Group', 'DRG', 'Police', 'passenger bus', 'security personnel', 'DRG', 'Police']","['Communist Party of India Maoist', 'CPI Maoist']","['killed', 'injured', 'Improvised Explosive Device', 'IED', 'blast', 'blown up', 'explosion']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Bijapur', 'Bijapur']",['April 9'],india,2018,Two District Reserve Group DRG Police personnel were killed and five others injured after Communist Party of India Maoist CPI Maoist cadres triggered an Improvised Explosive Device IED blast targeting a passenger bus in which a group of security personnel were travelling at Namaid in Bijapur District on April 9 reports Deccan Chronicle The bus carrying 30 DRG personnel was travelling from Kuturu to Jangla when it was blown up near a bridge close to the forested village of Namaid The front part of the bus got separated from its body under the impact of the explosion said Director General of Police DGP anti Naxal operations D M Awasthi Prime Minister PM Narendra Modi was scheduled to visit Bijapur on April 14
9596,['Police Constable'],"['CPI Maoist', 'Maoists']","['abducted', 'killed', 'abducted', 'ablaze', 'passenger bus']","['Kidnapping', 'Unknown', 'Kidnapping', 'Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']",['Bijapur'],"['February 4', 'February 4', 'February 3']",india,2018,A Police Constable was allegedly abducted and killed by the CPI Maoist cadres in Bijapur District February 4 reports Hindustan Times “Assistant constable Sitaram Bagde abducted last night February 4 was found dead near Kachlaram village under Farsegarh police station limits this morning February 5 ” Deputy Inspector General DIG south Bastar range Sundarraj P said The Maoists set ablaze a passenger bus near Kachlaram between Farsegarh and Toynar late on February 3 after asking its occupants to get down the officer said Subsequently they stopped some passersby including Bagde who was on his motorcycle at the spot “When Naxals discovered his identity they took him to forest along with them ” he said Bagde’s body with his throat slit was spotted by some locals this morning the DIG said
13228,['villager'],['Maoists'],"['injured', 'pressure improvised bomb', 'pressure IED', 'Improvised Explosive Device']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Sukma', 'Chhattisgarhon']",['November 14'],india,2018,A 35 year old villager identified as Sodi Rahul was injured when a pressure improvised bomb laid by Maoists went off at Sarpanch Para under Chintagufa Police Station area in Sukma Districtof Chhattisgarhon November 14 reports The Pioneer Rahul a native of Sarpanch Para in Chintagufa village located around 500 kilometers from capital Raipur came in contact with the pressure IED Improvised Explosive Device planted near his field Rahul sustained serious injuries on his leg SP Meena said
15960,['Kohistan District'],['Taliban'],['control'],['Facility/Infrastructure Attack'],"['Kohistan', 'Badakhshan', 'Badakhshan']",['May 3'],afghanistan,2018,Taliban militants took control of Kohistan District of Badakhshan Province on May 3 because of the lack of reinforcement troops according to Abdul Rahman Talat a member of Badakhshan Provincial Council reports Tolo News
