id,target,source,action,action_type,location,date,country,year,news
21864,"['naka party', 'e The Security Forces', 'SFs', 'Central Reserve Police Force', 'CRPF', 'Army', 'search party', 'Army']","['Chief operational commander', 'Jaish e Mohammed', 'JeM', 'JeM', 'chief operational commander', 'JeM']","['killed', 'gun battle', 'fired', 'injured', 'fired', 'fire', 'killed']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Ladoora', 'Baramulla', 'Ladoora']",['October 9'],india,2017,The ‘Chief operational commander’ of Jaish e Mohammed JeM Khalid Ahmad alias Khalid Bhai alias Shahid Showkat was killed in a gun battle in Ladoora village of Sopore area of Baramulla District on October 9 reports Daily Excelsior Acting on a specific input regarding the movement of JeM ‘chief operational commander’ in Ladoora area of Sopore Police laid an ambush at Woveri Mohalla Ladoora Khalid fired upon the naka party which was retaliated ensuing an encounter He was injured but managed to escape from the spot and entered into a residential house The Security Forces SFs immediately cordoned off the house and in the meanwhile Central Reserve Police Force CRPF and Army also joined the operation During search the JeM commander fired again upon the search party The fire was retaliated and in the ensuing encounter he was killed Khalid Ahmad who is a Pakistani national was the mastermind behind the fidayeen suicide attacks in Jammu and Kashmir including recent attack on Border Security Force BSF near Srinagar Airport October 3 2017 and District Police Lines Pulwama August 26 2017 and on 46 Rashtriya Rifles RR Army Camp in 2016 at Khajabagh Baramulla October 2 2016 A Police spokesman said that “Khalid alias Shahid Showkat was constantly exploring the opportunities to kill the security forces police personnel and to attack police security establishments in the State He was motivating youth and poor boys to join his outfit for execution of grenade attacks against monetary benefits on behalf of Pak based JeM commanders ” The spokesman said that he was involved in a number of civilian killing cases and many fidayeen attacks in Kashmir valley “The terrorist was involved in the recent attack on one SPO namely Altaf Ahmad Khan at Hajin Handwara in which the SPO along with his son and father got seriously injured” he said
21867,['accountant'],,['abducted'],['Kidnapping'],"['r Umrangso Police Station', 'Dima Hasao']",['October 10'],india,2017,An accountant of a Kopili tea estate Kedar Nath Jha 45 was allegedly abducted by unidentified persons while he was returning to his home located at 15 kilo area under Umrangso Police Station in Dima Hasao district on October 10 reports The Telegraph Dima Hasao Superintendent of Police Vivek Raj Singh said on October 11 It is difficult to say who or which group is behind the kidnapping as we don t have any leads However additional superintendent of police headquarters has reached Umrangso and a search operation is on to trace Jha
21453,"['Central Reserve Police Force', 'CRPF', 'CRPF patrol']","['militants', 'attackers', 'attackers']","['injured', 'grenade', 'attack', 'grenade', 'injuries', 'injured']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Anantnag'],['September 4'],india,2017,Four Central Reserve Police Force CRPF troopers were injured in a grenade attack by militants on a patrol party of the Security Forces SFs in Anantnag District on September 4 reports Daily Excelsior The attackers hurled a grenade on the CRPF patrol resulting in injuries to three jawans troopers a Police official said He said the injured jawans have been rushed to a nearby hospital for treatment SFs have launched a search operation in the area to nab the attackers
23031,"['Army vehicle', 'Army soldiers']",,"['suicide attack', 'injured']","['Bombing/Explosion', 'Bombing/Explosion']",['Dothan'],['January 2010'],pakistan,2017,Police arrested a man Kashif Hanif 29 whose name appears on the Fourth Schedule of the Anti Terrorism Act ATA and is said to have links to the so called Tehreek e Taliban Kashmir TTK from Datot village on the outskirts of Rawalakot in Pakistan occupied Kashmir PoK on February 2 reports Dawn Hanif is suspected of involvement in nine acts of terrorism the Senior Superintendent of Police SSP in Poonch Mir Abid said These acts included a suicide attack on an Army vehicle near Dothan village in January 2010 in which some Army soldiers were injured He is also suspected of being involved in the planting of a bomb outside a hotel in Rawalakot in September 2010 which killed the bomber was killed and injured a citizen Hanif has also allegedly been involved in other attacks on military vehicles and installations SSP Abid said that the accused was wanted since 2010 by five Police Stations of Bagh Poonch and Sudhnoti Districts for masterminding and executing different subversive activities The SSP said that the accused belonged to the group of Nazirul Islam alias Shamil Khan who was the first head of the so called TTK after defecting from Asmatullah Muavia
17917,['persons'],,"['injured', 'exploded', 'injured', 'injured', 'njuries', 'explosion', 'injured']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Comilla House', 'Narayanganj']",['September 1'],bangladesh,2017,Two persons were injured when a bomb was exploded at Comilla House in Narayanganj District on September 1 reports Dhaka Tribune The injured are Ibrahim 21 and Aynal 30 Police said “The injured have been admitted to Dhaka Medical College Hospital They sustained 50 burn injuries in the explosion The injured might have militant links We have cordoned off the building ”
19975,['Army patrol party'],"['LashkareToiba', 'LeT']",['fired'],['Armed Assault'],['Kupwara'],['May 25'],india,2017,LashkareToiba LeT militants fired upon an Army patrol party in Rajwar forests of North Kashmir’s Handwara area in Kupwara District on May 25 night reports Daily Excelsior A joint operation was launched by Army and Special Operations Group SOG Handwara of Jammu and Kashmir Police in Rajwar forest area of Handwara in the morning They had information about presence of around three to four militants in forest area The entire area has been cordoned off and more troops have been rushed to the area so as to prevent militants from fleeing
22013,"['Policeman', 'Personal Security Officer', 'National Conference leader']","['militants', 'Militants']","['shot', 'injured']","['Armed Assault', 'Armed Assault']",['Shopian'],['October 25'],india,2017,A Policeman Asher Hussain was shot at and injured by militants in Shopian District in the evening of October 25 reports Daily Excelsior Militants fired upon Asher Hussain Personal Security Officer of National Conference leader Shabir Kullay when he Asher Hussain was at petrol pump to refill his vehicle
18422,['people'],,"['died', 'car explosion', 'died', 'blast', 'Improvised Explosive Devices', 'IED', 'blast', 'blast', 'blast', 'blast']","['Bombing/Explosion', 'Bombing/Explosion', 'NotSpecified', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'NotSpecified', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Bathinda', 'Punjab']",,india,2017,A day after three people died in a car explosion in Bathinda District of Punjab three more succumbed to their injuries on February 1 reports dnaindia com Three persons who were standing near the car namely Harpal Singh Pali a Congress worker Ashok Kumar and his daughter Barkha died on the spot More than 12 persons were rushed to the nearest hospital with serious injuries and three of them Jaskarn Singh Jappi Rattandip Singh and Subhash Singla succumbed to injuries while undergoing treatment in the local hospital Eight people injured in the incident are still undergoing treatment in different hospitals in the city A FIR was registered under Section 302 307 436 427 of Indian Penal Code IPC Oneindia com adds that the blast was a targeted terror strike investigators have prima facie concluded The presence of Improvised Explosive Devices IED and the strategic manner in which it was placed has led the Police to believe that the blast was a targeted terror strike Investigators have however refused to name any one organisation responsible for the blast From the blast site the Police have recovered IEDs and also a pressure cooker in which the bomb had been placed Officers inspect the vehicle in which the blast took place The Police say that once the forensic report is out there would be more clarity We have sent the material collected from the spot for forensic analysis
21544,"['District Reserve Guard', 'DRG', 'security personnel', 'DRG']",['Maoists'],['fire'],['Armed Assault'],,['June 24 2017'],india,2017,In another incident three lower rung cadres identified as Muchaki Pandu 25 Podiam Hunga 26 and Podiam Gutta were arrested by a joint team of District Reserve Guard DRG and District Force from Chintagufa Police Station area in Sukma District on September 11 reports Business Standard The trio was allegedly involved in the exchange of fire between Maoists and security personnel in Tondamarka and Durma villages of Sukma on June 24 2017 that had resulted in the death of two DRG personnel and a Maoist Police said
18911,['Mandal Hotel'],['unidentified miscreants'],['ablaze'],['Facility/Infrastructure Attack'],['Dhemaji'],['March 7'],india,2017,Some unidentified miscreants set ablaze Mandal Hotel situated at Silapathar Namsuk area in Dhemaji District on March 7 reports The Assam Tribune Tension prevailed on the third day at Silapathar and its adjoining area with shops and business establishment remained closed on March 8 Army Police and Central Armed Police Forces CAPF carried out a flag march at Silapathar Police have arrested 14 persons in this connection
21521,"['Army', 'patrol']","['HM', 'militants', 'militants']","['killed', 'gun fire', 'killed', 'injured', 'firing']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Shopian', 'Shopian', 'Shopian', 'Shopian', 'Shopian', 'Shopian', 'Shopian']","['September 9', 'September 10', 'September 9', 'September 10']",india,2017,Meanwhile two HM militants were killed and another one surrendered during an overnight operation by the SFs in Shopian District which started on September 9 and ended on September 10 reports Daily Excelsior The encounter which started on September 9 evening in Barbugh area of Shopian District after militants attacked an Army patrol which retaliated killing a militant on the spot and trapping two others in a house in the village The operation was put on hold for the night and in the morning September 10 as the operation was resumed heavy gun fire followed in which one militant was killed Another militant later surrendered A 14 year old girl identified as Khusboo Jan was also injured in the firing and she was immediately shifted to nearby hospital A Police spokesman said that acting on specific information Shopian Police along with 44 Rashtriya Rifles RR launched a cordon and search operation in Barbugh area of Shopian “During searches terrorists hiding in the area fired upon the search party Two terrorists were gunned down in this encounter who were identified as Altaf Ahmad Rather son of Mohammad Maqbool resident of Awneera Zainapora Shopian and Tariq Ahmad Bhat son of Mohammad Ibrahim resident of Barbugh Shopian and one identified as Adil Hussain Dar son of Nazir Ahmad Dar resident of Chitripora Shopian surrendered” he said He said arms and ammunition were also recovered from the encounter site
18920,"['CoBRA Commando Battalion', 'CRPF', 'Security Forces', 'SFs', 'SFs', 'SFs']","['rebels', 'rebels', 'rebels']","['killed', 'firing']","['NotSpecified', 'Armed Assault']",['Gaya'],['March 8'],india,2017,Four Communist Party of India Maoist CPI Maoist cadres were killed in an encounter with the 205th battalion of the CoBRA Commando Battalion for Resolute Action of the Central Reserve Police Force CRPF at Baskatwa jungles under Gurpa Police Station in Gaya District on March 8 reports The Indian Express Acting on tip off of a meeting of top Maoist leaders in the area the Security Forces SFs launched an operation in the forest On seeing the SFs the rebels started firing leading to fierce encounter in which the four rebels were killed SFs found the four bodies of the rebels along with their arms lying close to them The arms included two Indian Small Arms System INSAS assault rifles one Self Loading Rifle SLR and one AK 47 assault rifle The slain Maoist cadres were identified as Anil alias Deepak ‘zonal commander’ of Magadh area committee action team Rajesh Ravidas ‘sub zonal commander’ Nepali Yadav and Uttam
24548,"['Communist Party of Nepal Maoist Centre', 'CPN', 'Maoist Centre leader', 'Minister', 'candidate']","['Communist Party Nepal', 'CPN', 'cadres', 'Cadres']","['bombs', 'bombs', 'exploded']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Rukum', 'Chaurjahari', 'Rukum']",['November 10'],nepal,2017,Two bombs were hurled at the car in which Communist Party of Nepal Maoist Centre CPN Maoist Centre leader and Minister without portfolio Janardan Sharma who is the left alliance candidate from Rukum parliamentary constituency was travelling at Chaurjahari Municipality in Rukum District on November 10 reports The Himalayan Times Only one of the two bombs exploded without causing much damage According to preliminary investigation of Police Netra Bikram Chand led Communist Party Nepal CPN cadres might have been involved in the act Cadres of the party had hoisted a black banner at Sharma’s house a few days back
20376,"['District Reserve Guard', 'DRG', 'Special Task Force', 'STF', 'Central Reserve Police Force', 'CRPF', 'security personnel']","['Communist Party of India Maoist', 'CPI Maoist', 'cadres', 'Maoists', 'Maoists']","['fire', 'fire']","['Armed Assault', 'Armed Assault']",['Dantewada'],['June 16'],india,2017,An exchange of fire with the Communist Party of India Maoist CPI Maoist cadres at a forest patch in Dantewada District on June 16 reports The Pioneer The Skirmish took place near Munga village when a joint team of District Reserve Guard DRG Special Task Force STF and Central Reserve Police Force CRPF was out on a search operation in the interiors of Katekalyan area said Deputy Inspector General of Police DIG Dantewada range P Sundarraj When the security personnel were advancing to Munga they came under fire from a group of armed Maoists leading to the encounter between the two sides the DIG said However the Maoists soon fled from the spot During a search a 12 bore gun an air gun three pitthus shoulder bags and some daily use items were recovered from the spot he said
23163,"['Security Forces', 'SFs', 'FC', 'personnel']","['militants', 'TehreekeTaliban Pakistan', 'TTP', 'militant']",['fire'],['Armed Assault'],['Orakzai'],['March 22'],pakistan,2017,Five militants including a highprofile TehreekeTaliban Pakistan TTP militant identified as Duran were killed in an intelligencebased operation carried out by Security Forces SFs in Mirak village of Kalaya tehsil revenue unit in Orakzai Agency of Federally Administered Tribal Areas FATA on March 22 reports Dawn An InterServices Public Relations press release said two FC personnel also laid down their lives in the exchange of fire that ensued during the operation The deceased were identified as Major Mudassar and Sepoy Mateeullah
21545,"['Security Forces', 'SFs']","['Maoists', 'Maoists']",['firing'],['Armed Assault'],['Dantewada'],['September 11'],india,2017,Meanwhile five Maoists were arrested following an encounter between them and Security Forces SFs at an unspecified place in Dantewada District on September 11 reports Business Standard After the firing stopped five Maoists were rounded up from the forests while they were trying to escape from the spot Those arrested were identified as Hemla Podia 40 Hidma Madvi 40 Hemla Joga 45 Hemla Budhu 42 and Madvi Deva 36
18185,"['persons', 'Odisha Government officials', 'persons']","['Communist Party of India Maoist', 'CPI Maoist']",['abducted'],['Kidnapping'],"['Chitrakonda', 'Malkangiri']",['January 13'],india,2017,The Communist Party of India Maoist CPI Maoist cadres abducted five persons including four Odisha Government officials from Chitrakonda in Malkangiri District on January 13 reports The Times of India Odisha is going to have panchayat village level local self government institution elections on February 13 15 17 19 21 2017 Sources said a group of Maoists produced them at a ‘Praja Court’ people s court at Similipodar village The five persons have been identified as poll officials Hrushiskesh Naik and Purshottam Behra junior engineers Praveen Soren and Kamini Kanth as well as Jodamba village head Lakshaman Sisa s son Manoranjan Sisa sources said However another officer Lingaraj Majhi managed to escape
18795,"['machines', 'JCB', 'road roller machine']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoist']","['ablaze', 'fire']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']",['Koraput'],['February 27'],india,2017,The Communist Party of India Maoist CPI Maoist cadres set ablaze the machines used for road construction at Mankidi village under Podapadar Panchayat village level local self government institution in Koraput District on February 27 reports The Telegraph According to sources more than ten Maoist cadres stormed into a contractor’s camp and set a JCB and a road roller machine on fire
20095,"['construction camp', 'vehicles']","['Communist Party of India Maoist', 'CPI Maoist']","['raided', 'ablaze', 'beaten', 'injured']","['Barricade Incident', 'Facility/Infrastructure Attack', 'Unarmed Assault', 'Unarmed Assault']",['Giridih'],['June 1'],india,2017,A group of more than 50 Communist Party of India Maoist CPI Maoist cadres raided the construction camp and set ablaze five vehicles used in road construction in Giridih District on June 1 reports Bihar Prabha Five persons including the owner of the vehicle were beaten up The injured were shifted to hospital
18771,"['Commando Battalion for Resolute Action', 'CoBRA']","['Communist party of India Maoist', 'CPI Maoist']",['injured'],['Unknown'],['East Singhbhum'],['February 26'],india,2017,A 207th Commando Battalion for Resolute Action CoBRA jawan of West Bengal identified as Om Prakash 32 was seriously injured in an encounter with the Communist party of India Maoist CPI Maoist cadres at a hill near Basadera village under Ghatshila Police Station area in East Singhbhum District on February 26 reports The Telegraph
19648,"['JCB', 'machines', 'tractors']","['Communist Party of India Maoist', 'CPI Maoist', 'CPI Maoist']",['torched'],['Facility/Infrastructure Attack'],['Koraput'],['May 4'],india,2017,The Communist Party of India Maoist CPI Maoist cadres torched two JCB machines and two tractors being used for construction of roads under the Pradhan Mantri Gram Sadak Yojana PMGSY in Majhigumandi and Uparagumandi villages of Koraput District on May 4 reports The Indian Express The CPI Maoist cadres left behind posters warning against resumption of road construction in the area and asking villagers not to cooperate with the contractor
20758,"['family', 'family']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoist']","['abducted', 'killed', 'gunpoint', 'killed', 'injuries', 'stones', 'kill']","['Kidnapping', 'Unarmed Assault', 'Armed Assault', 'Unarmed Assault', 'Unarmed Assault', 'Unarmed Assault', 'Unarmed Assault']","['Jamui', 'Jamui']",['July 14'],india,2017,Communist Party of India Maoist CPI Maoist cadres abducted three members of a family suspecting them to be ‘police informers’ and subsequently killed them in Jamui District on July 14 reports The Telegraph A group of Maoists descended on the house of Shiv Koda at Tari village in the early hours of Friday and held three members of the family hostage at gunpoint Thereafter they took them to the nearby Kukarjhap dam near Barhat and killed them The Police identified the deceased as Shiv Koda Bajrangi Koda and Meena Devi The bodies bore multiple injuries which suggested that the killers had used heavy stones and blunt objects to kill them Jamui Superintendent of Police SP Jayant Kant said “We found the bodies near Kukurjhap dam near Barhat A red slip found at the spot claimed responsibility for the killings ” he said adding that the Police had started combing operations in the Maoist hit area
18494,['Chhattisgarh Police'],"['Communist Party of India Maoist', 'CPI Maoist', 'Maoist']",['fire'],['Armed Assault'],['Bijapur'],['February 6'],india,2017,The Chhattisgarh Police killed Sukhram Lekam alias Sukku a Janatana Sarkar People’s Government President of the Communist Party of India Maoist CPI Maoist in an exchange of fire at Pedia in Bijapur District on February 6 reports The Hindu Security Forces SFs recovered a 12 bore rifle 10 cells and other CPI Maoist material from the encounter spot
18278,['Adaba Police'],"['Communist Party of India Maoist', 'CPI Maoist']","['pressure bomb', 'explosive']","['Bombing/Explosion', 'Bombing/Explosion']",['Gajapati'],['January 20'],india,2017,A pressure bomb believed to have been planted by Communist Party of India Maoist CPI Maoist cadres was found inside the Pasaraganda Forest under Adaba Police limits in Gajapati District on January 20 reports Telegraph A bomb squad from Paralakhemundi reached the site and defused the explosive The squad also seized 50 Kilograms gelatine a tiffin bomb 40 metres of wire and gunpowder from the spot
22409,['son'],"['Communist Party of India Maoist', 'CPI Maoist', 'Maoists', 'rebels', 'Maoist']","['shot', 'dead', 'abducted', 'ablaze', 'shot', 'dead']","['Armed Assault', 'Armed Assault', 'Kidnapping', 'NotSpecified', 'NotSpecified', 'Armed Assault']",['Kanker'],"['November 25', 'November 25']",india,2017,The Communist Party of India Maoist CPI Maoist cadres shot dead the son of a contractor whom they had abducted from a rail construction site in Kanker District on November 25 reports The Pioneer The body of Ramesh Jain 38 was found at a forest near Rekhabat village in the District on November 26 Kanker s Superintendent of Police SP K L Dhruv informed Darbari Ram the father of the deceased had the contract for cutting of trees in the forest area for laying tracks as part of the Dallirajhara Rowghat railway project and transportation of logs to the forest department s depot he said On Saturday November 25 when Ramesh Jain was engaged in the work of transportation of timber logs in the forest close to Rekhabat between Rowghat and Tadoki a group of armed Maoists reached there The rebels asked the workers to leave the place After setting ablaze four trucks and a loader machine they took the victim along with them the SP said Later they shot him dead in the nearby forest Dhruv said The construction of Dallirajhara Rowghat Jagdalpur broad gauge railway line covering 235 kilometres would allow transportation of iron ore from the Maoist affected area in north Bastar Besides it will provide transportation facility to the people in the Maoist hotbed The work in the first phase covering a 95 kilometres route from Dallirajhara to Rowghat is in progress with 17 kilometres of tracks to Gudum commissioned for passenger train traffic The Maoists have been opposing the project since its inception fearing that the construction of the rail route will speed up the development work in Bastar thereby uprooting them from the region
21326,['Police informer'],"['Communist Party of India Maoist', 'CPI Maoist', 'CPI Maoist']","['killed', 'murder']","['Unknown', 'Unknown']","['Mahuatand Police Station', 'Bokaro']",['August 25'],india,2017,The Communist Party of India Maoist CPI Maoist cadres killed one Rakesh Mahto 40 on the suspicion of being a ‘Police informer’ at Khakhanda village under Mahuatand Police Station in Bokaro District on August 25 reports The Pioneer According to Gomia Circle Police Inspector Rajesh Kujur prior to his murder the Maoists had accused him of working as a ‘Police spy’ as stated on their poster The posters read Police dalal Rakesh Mahto ko mrityudand diya gaya” Police agent Rakesh Mahto is awarded death sentence and Police dalal ko chun chun kar maut ka saja denge” police spies will be hounded and killed Officer in Charge OIC P C Devgan said preliminary evidence suggested murder by CPI Maoist rebels adds The Telegraph
22897,,"['Communist Party of India Maoist', 'CPI Maoist']",['murder'],['Unknown'],['Baguria'],"['2007', '2009']",india,2017,Security Forces SFs arrested a Communist Party of India Maoist CPI Maoist ‘sub zonal commander’ identified as Rajendra Singh Munda 30 alias Gudru Munda alias Raju alias Chandan during a search operation in Aamda under MGM Police Station area in East Singhbhum District on December 26 reports The Times of India Munda is one of the accused in the murder of Sunil Mahto Lok Sabha MP from Jamshedpur at Baguria near Ghatshila in 2007 and wanted in the landmine blast near Burudih dam in Ghatshila that killed 14 Central Reserve Police Force CRPF personnel in 2009 He was involved in over six CPI Maoist related cases in Galudih and Bodam Police Station areas in the District The SFs recovered one country made loaded pistol of 7 65 bore five live cartridges of 0 5 bore four bundles of codex wires 25 piece detonators and 36 pieces of power gel from Munda said Anoop T Mathew Senior Superintendent of Police SSP
22377,"['SF personnel', 'tractor']",['CPI Maoist'],"['Improvised Explosive Devices', 'IEDs', 'IEDs', 'ablaze']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Facility/Infrastructure Attack']","['Budha Pahad', 'Latehar']",['November 23'],india,2017,Meanwhile 30 Improvised Explosive Devices IEDs seized from Budha Pahad in Latehar District were defused by the Bomb Disposal Squad BDS on November 23 reports New Indian Express The IEDs planted in series were seized by the SF personnel soon after the suspected CPI Maoist cadres set ablaze a tractor in Mounasilli under Palamau Tiger project in Baresaad Police station limit the sources said The Maoists have also stopped the construction work of a watch tower being set up by the forest department amidst ongoing anti Maoist operation they said
18783,,"['Communist Party of India Maoist', 'CPI Maoist', 'militia commander']","['died', 'injuries', 'pressure bomb']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['East Godavari'],['February 27'],india,2017,A Communist Party of India Maoist CPI Maoist cadre identified as Kotesu died on the spot and a Sabari Committee ‘militia commander’ Kaaki Kannayya suffered serious injuries while planting pressure bomb in East Godavari District on February 27 reports New Indian Express The spot where the incident took place was near National Highway 30
22349,"['supporter', 'persons']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoists', 'CPI Maoist', 'Maoists']","['shot', 'dead', 'injuries', 'fire', 'shot']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Jhadapapda', 'Dhanora tehsil revenue unit', 'Gadchiroli']",['November 21'],india,2017,One Sunil Pawar a former supporter of the Communist Party of India Maoist CPI Maoist was shot dead at a market at Jhadapapda which is located around eight kilometers from Pendhri in Dhanora tehsil revenue unit in Gadchiroli District on November 21 reports The Times of India Two more persons Sadaram Thakur and Ravindra Kusram sustained injuries as the Maoists in civil attires opened fire at them Gadchiroli Police said Chatgaon Area committee of the CPI Maoist outfit has claimed in a pamphlet that they had targeted Pawar as he was helping the Police since 2007 The Maoists have also claimed to have warned Pawar several times Police said Pawar requesting for pardoning had initially tried to flee but was later shot on head from close quarters
22544,['man'],"['Communist Party of India Maoist', 'CPI Maoist']","['killed', 'Improvised Explosive Device', 'IED', 'IED']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Kansaram', 'Sukma', 'Kansaram', 'Kistaram Police Station', 'Sukma']",['December 4'],india,2017,An elderly man was killed after a pressure Improvised Explosive Device IED planted by Communist Party of India Maoist CPI Maoist cadres went off in Kansaram village in Sukma District on December 4 reports India com The incident took place when the victim Karko Kanna 70 had gone to an agriculture field for farm related work in Kansaram village under Kistaram Police Station limits Sukma Superintendent of Police SP Abhishek Meena said As per preliminary information Kanna inadvertently stepped on the pressure IED while passing through the field on the outskirts of the village around 500 kilometres away from the State capital Raipur he said
18811,"['vehicles', 'passenger bus']","['Communist Party of India Maoist', 'CPI Maoist']",['ablaze'],['Facility/Infrastructure Attack'],['Dantewada'],['February 26'],india,2017,Five Communist Party of India Maoist CPI Maoist cadres were arrested by Security Forces SFs near forests of Parcheli village under Katekalyan Police Station limits of the Dantewada District on February 28 reports The Pioneer Those arrested were identified as Hidma Vetti 22 Pojja Vetti 22 Somaru Mandavi 20 Somdu Vetti 20 and Fagnu Vetti 19 all natives of Parcheli village They were involved in setting ablaze two vehicles including a passenger bus in Dantewada District on February 26
21652,['teacher'],['Maoists'],"['shot', 'dead']","['Armed Assault', 'Armed Assault']",['classroom'],['September 14'],india,2017,Four Maoists who were suspected to have shot dead a school teacher Kartick Mahato in his classroom on September 14 were arrested in Lalgarh on September 19 Of the four Lakshman Baskey from whose house the other three were also arrested is a member of the Maoistbacked People’s Committee against Police Atrocities PCPA The three others arrested were Baskey’s son Rajendranath 18 his brother Ranjit 30 and Baburam Mandi 18 who is from Raipur in Bankura
21020,"['Danapur Durg Express train', 'CRPF', 'Commando Battalion for Resolute Action', 'CoBRA', 'CRPF', 'mobile tower']","['Communist party of India Maoist', 'CPI Maoist', 'CPI Maoist']","['hijacked', 'fire', 'blown']","['Hijacking', 'Armed Assault', 'Bombing/Explosion']",['Lakhisarai'],['August 3'],india,2017,Danapur Durg Express train was hijacked by the Communist party of India Maoist CPI Maoist cadres in the Lakhisarai District on August 3 today reports The Times of India A statement issued by the Central Reserve Police Force CRPF stated that an exchange of fire also took place between CPI Maoist cadres and 207 Commando Battalion for Resolute Action CoBRA of CRPF A mobile tower in the area was also blown up No casualties were reported from either side
18041,"['civilian', 'Assam Rifles', 'AR', 'The Sangai Express Troops', 'AR', 'AR', 'AR']",['suspected militants'],"['killed', 'attacked', 'fire']","['Armed Assault', 'Armed Assault', 'Armed Assault']","['Kasom Khullen', 'Kamjong']",['January 2'],india,2017,One civilian identified as Athari Samson 54 and an Assam Rifles AR trooper identified as Bhupal Singh 42 were killed in an encounter with suspected militants at Khunthak village of Kasom Khullen sub division in Kamjong District on January 2 morning reports The Sangai Express Troops of 27 AR were going on foot for an operation when they were attacked by militants who opened indiscriminate fire at around 10 30 am The AR troops too retaliated The encounter left one AR trooper and another man dead
22453,['pipelines'],"['Communist Party of India Maoist', 'CPI Maoist']","['blasts', 'landmine explosives', 'blasts']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Malkangiri'],['November 28'],india,2017,Suspected Communist Party of India Maoist CPI Maoist cadres triggered blasts of a slurry pipeline belonging to Essar Steel near Chinitalguna village at Chitrakonda block in Malkangiri District on November 28 reports The Telegraph According to reports from the company sources the Maoists blasted portions of the pipeline in at least three spots by using landmine explosives The damaged points are located 500 metres from one end to the other The blasts caused considerable damage to the pipeline which is stretched across the Bailadila Mines area of Dantewada District in Chhattisgarh to its steel plant in Visakhapatnam in Andhra Pradesh The slurry pipeline passes through dense and thick forest where the Maoists have sizeable presence and influence The Maoists have targeted the slurry pipelines thrice since past one year
23397,"['Police', 'Security Forces', 'SFs', 'Police', 'Police patrolling party', 'Police', 'Police']","['militants', 'militants', 'suspected terrorists', 'suspected terrorists', 'militants']",['fire'],['Armed Assault'],['Quetta'],['July 13'],pakistan,2017,Separately three militants were killed in an encounter with Police and Security Forces SFs in Essa Nagri area of Quetta on July 13 reports Dawn Police officials said that militants opened fire on a Police patrolling party in the area In response the Policemen engaged the suspected terrorists whereas a heavy contingent of Police and other law enforcement agencies immediately reached the spot After the encounter the three suspected terrorists were found killed said Police officials A cache of arms and ammunition including five kilogram of exclusive material were recoovered from the possesion of the slian militants
23203,"['security personnel', 'security personnel']",['terrorists'],"['fire', 'gunfight', 'injuries', 'fire']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Lahore', 'Punjab']",['April 14'],pakistan,2017,One militant was killed and three of his accomplices apprehended during combing operation in Factory Area of Lahore the provincial capital of Punjab on April 14 reports The News According to Police the terrorists opened fire on the security personnel during joint combing operation in the area and in the ensuing gunfight a terrorist was killed and three security personnel sustained injuries Three militants were arrested by the law enforcers A suicide vest detonators and weapons were seized from the site where exchange of fire took place
20653,['road construction workers'],"['Communist Party of India Maoist', 'CPI Maoist', 'armed Maoists']",['abducted'],['Kidnapping'],"['Sukma', 'Sukma']","['July 5', 'July 3']",india,2017,The Communist Party of India Maoist CPI Maoist cadres have abducted two road construction workers in Sukma District on July 5 reports India Today The incident took place near Kasaram village on the afternoon of July 3 and Police were informed about it only last evening July 4 said a senior Police officer According to the contractor Viranna and Veera Swami two of his labourers were carrying out measurement work when some armed Maoists came to the spot and forcibly took them away A road is being constructed between Kistaram and Chintalnar in Sukma District which is around 500 kilometres from the state capital Raipur The densely forested region is considered to be a stronghold of Maoists
21647,"['Kuda Cold Storage', 'businessman']","['Unidentified armed miscreants', 'militants']",['fire'],['Armed Assault'],['Dimapur'],['September 18'],india,2017,Unidentified armed miscreants on September 18 entered Kuda Cold Storage owned by L Doulo at 5th mile Model Village in Dimapur District and serving a ‘taxation slip’ reports Nagaland Post The militants later opened fire when their demand was not met the businessman escaped unhurt
