id,is_relevant,target,source,action,action_type,location,date,country,year,news,target_group,action_group,source_group
21403,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,The National Investigation Agency NIA on August 31 visited District Police Lines DPL Pulwama where fidayeen suicide squad attack took place on August 26 in which eight Security Forces SFs personnel and three terrorists killed reports Daily Excelsior A four member team of NIA visited Pulwama and met the senior Police officers of the district and later went to DPL Pulwama the scene of the fidayeen attack The Police officers gave them details about the attack and investigations carried out so far Sources said that the NIA is keen to investigate the DPL attack which was carried out by Jaish e Mohammed JeM As per sources these militants had recently infiltrated into Jammu and Kashmir and carried out the attack at a time when SFs had put the militants under pressure after carrying out successful operations in which over three dozen militants including seven top ‘commanders’ of Hizb ul Mujahideen HM and Lashkar e Toiba LeT including Abu Dujana the LeT ‘chief’ and Yaseen Itoo the HM chief were killed However sources said that the Jammu and Kashmir may continue to investigate the DPL attack as the DIG South Kashmir SP Pani is one of the best investigators and has served in the NIA for long,['NotSpecified'],['NotSpecified'],['NotSpecified']
19051,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,The officials of Border Security Force BSF recovered Fake Indian Currency Notes FICN of new denomination worth INR 440 000 near the fence of Kushnimari border outpost in Dhubri District on March 17 reports The Shillong Times They recovered the FICN in a packet containing 220 pieces of INR 2000 notes However the security personnel could not arrest anyone as they saw the bag being thrown from the Bangladesh side The packet has been submitted to the authority,['NotSpecified'],['NotSpecified'],['NotSpecified']
17753,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2017,Aminul Islam Joint Commissioner of the Counter Terrorism and Transnational Crime CTTC unit of Dhaka Metropolitan Police DMP in his presentation at the Quarterly Crime Conference of Police on April 24 suggested immediate steps for de radicalization of arrested militants reports The Daily Star He said “After arrest militants usually behave tough but slowly they become normal When they are arrested again on release from the jail they resume radical behavior ”,['NotSpecified'],['NotSpecified'],['NotSpecified']
23123,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2017,The Punjab Rangers have conducted over 200 search operations in various areas of Punjab including Karor Layyah and Rawalpindi as Operation RaddulFasaad Elimination of discord continued across the country The News reported on February 27 quoting statement issued by Inter Services Public Relations ISPR According to the statement suspected houses Madrassas and shops were searched in the areas mentioned above,['NotSpecified'],['NotSpecified'],['NotSpecified']
20653,True,['road construction workers'],"['armed Maoists', 'CPI Maoist', 'Communist Party of India Maoist']",['abducted'],['Kidnapping'],['Sukma'],"['July 3', 'July 5']",india,2017,The Communist Party of India Maoist CPI Maoist cadres have abducted two road construction workers in Sukma District on July 5 reports India Today The incident took place near Kasaram village on the afternoon of July 3 and Police were informed about it only last evening July 4 said a senior Police officer According to the contractor Viranna and Veera Swami two of his labourers were carrying out measurement work when some armed Maoists came to the spot and forcibly took them away A road is being constructed between Kistaram and Chintalnar in Sukma District which is around 500 kilometres from the state capital Raipur The densely forested region is considered to be a stronghold of Maoists,['civilians'],['abduct'],"['Maoist', 'CPI Maoist', 'CPI Maoist']"
21647,True,"['Kuda Cold Storage', 'businessman']","['Unidentified armed miscreants', 'militants']",['fire'],['Armed Assault'],['Dimapur'],['September 18'],india,2017,Unidentified armed miscreants on September 18 entered Kuda Cold Storage owned by L Doulo at 5th mile Model Village in Dimapur District and serving a ‘taxation slip’ reports Nagaland Post The militants later opened fire when their demand was not met the businessman escaped unhurt,"['Kuda Cold Storage', 'civilians']",['fire'],"['Unidentified Militants', 'Militants']"
21473,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Police destroyed a camp of the Communist Party of India Maoist CPI Maoist at Dururai jungle under Gua Police Station limits in West Singhbhum District on September 5 reports The Pioneer Superintendent of Police SP Anish Gupta said a Naxal Left Wing Extremism LWE leader Sandeep who is regional area committee member of the CPI Maoist was holding a camp As the Police and Paramilitary Forces raided the camp about 40 rebels who were present there fled Later the Police recovered 100 rounds of cartridged of AK 47 one can bomb detonators a cell phone and rebel literatures from the destroyed camp The SP said they later detonated the can bomb which weighed 10 kilograms Meanwhile intelligence sources maintained that the Naxals have once again started influencing the local residents to come to the fold of the Naxalism said a senior intelligence officer He said the rebels are targeting areas in Sonua Goelkera and Porahat region of West Singhbhum The intelligence sources also maintain that most of the Maoists who were in Saranda forest have shifted to the adjoining Sundargarh District in Odisha and several others hid themselves at the villages in Saranda in the guise of cultivators,['NotSpecified'],['NotSpecified'],['NotSpecified']
18801,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Two persons identified as Rakesh Goyal and Mubashara have been arrested by the Police along with Fake Indian Currency Notes FICN of face value of INR 1 50 000 from Sanjay Place the commercial hub of Agra India Today reports on February 28 The duo was carrying these notes from Delhi to Kanpur They have confirmed that the fake currency was being printed in Karachi and Rawalpindi in Pakistan at the behest of InterServices Intelligence ISI and being sent to India via Bangladesh Agra SSP Dr Pritinder Singh said that the arrested carriers Rakesh Goyal a resident of Panipat in Haryana and Mubashara of Sadar in Delhi claim to be friends He said Mubashara has confessed that she got these notes from a man called Ashish in Delhi who got the supply from Mohsin and Hamid of Malda District in West Bengal,['NotSpecified'],['NotSpecified'],['NotSpecified']
24697,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],srilanka,2017,European Commission on January 11 proposed Generalized System of Preferences Plus GSP trade concessions to Sri Lanka in exchange of the Government s commitment to ratify 27 international conventions on human rights labor conditions protection of the environment and good governance reports Daily News In a statement the European Commission said “The European Commission today proposed that a significant part of the remaining import duties on Sri Lankan products should be removed by the European Union in exchange for country’s commitment to ratify and effectively implement 27 international conventions on human rights labour conditions protection of the environment and good governance These one way trade preferences would consist of the full removal of duties on 66 of tariff lines covering a wide array of products including textiles and fisheries ” GSP preferences can make a significant contribution to Sri Lanka’s economic development by increasing exports to the European Union market,['NotSpecified'],['NotSpecified'],['NotSpecified']
20271,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,A source close to the Khaplang faction of National Socialist Council of Nagaland NSCN K reveals on June 10 that Khango Konyak will take over as the new ‘chairman’ of NSCN K following the demise of S S Khaplang reports The Shillong Times According to the sources Khango Konyak was ‘vice president’ of the militant and he is believed to be in his seventies He is a Konyak Naga from Mon District of Nagaland Khango is known for defiant stand and has in the past shown reservation in coming back to ceasefire process with Government of India GoI A senior official Nagaland Police said “Khango maintains close relationship with other rebel leaders including Independent faction of United Liberation Front of Asom ULFA I ‘chief’ Paresh Baruah ”,['NotSpecified'],['NotSpecified'],['NotSpecified']
21548,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,The Border Security Force BSF personnel recovered suspected Fake Indian Currency Notes FICN with a face value of INR 690 000 being smuggled from Bangladesh in Malda District Outlook reports on September 10 Acting on a tip off the border guards were keeping a watch at a place in Churiantpur border outpost last night and found someone from Bangladesh side dropped two packets and another person was coming to collect it from Indian side a BSF release said,['NotSpecified'],['NotSpecified'],['NotSpecified']
22575,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,The United Arab Emirates UAE stands together with India in fight against terrorism and designated terrorists under the United Nations UN reports The Times of India We denounce terrorism we denounce extremism We work very closely with India with many different countries in the world to counter attack all those organisations that have been listed either by the UN or by some other countries or our own country as terrorist organisation and extremist organisation and we work together to fight those organizations ” said UAE’s ambassador to India Ahmed Al Banna,['NotSpecified'],['NotSpecified'],['NotSpecified']
20243,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Meanwhile the Union Ministry of Home Affairs UMHA told reporters on June 8 that Central Reserve Police Force CRPF has recruited 743 candidates including 242 women from the Bastar region reports The Asian Age The youth have been recruited for the post of constable in the CRPF from tribal dominated Sukma Dantewada Narayanpur and Bijapur Districts and will join the “Bastariya” battalion Once the training of the recruits in the “Bastariya” battalion is completed they will be deployed in Chhattisgarh for at least five years,['NotSpecified'],['NotSpecified'],['NotSpecified']
21268,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,On the occasion Chief Minister CM of Uttar Pradesh Yogi Adityanath suggested holding of a meeting every six months between the NIA and State agencies Responding to his suggestion Singh said “Without better coordination there can be no success It’s a continuous process of sharing informations ” He said the NIA was probing 165 cases and due to its “scientific probe there is an approximately 95 per cent conviction rate ” Singh said NIA has established itself as a credible investigating agency,['NotSpecified'],['NotSpecified'],['NotSpecified']
24334,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2017,Separately member of Presidium of RJPN Raj Kishore Yadav at a news conference organized in Janakpur city of Dhanusa District on June 16 blamed that the decision of the Government of holding the local level election of province no 2 on September 18 was the conspiracy to disintegrate the Madhes reports The Himalayan Times Yadav said “The RJP Nepal has not signed any agreement with the government regarding the election ”,['NotSpecified'],['NotSpecified'],['NotSpecified']
21557,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,India on September 12 launched a scathing attack on Pakistan at the United Nations UN and held it responsible for disrupting peace in the Asian subcontinent by providing succour to terrorism on its soil reports The Times of India Dr Sumit Seth first secretary at the Permanent Mission of India to UN said the Islamic nation s actions had affected not just India but all the countries in its vicinity Nevertheless India was willing to assist Pakistan in removing the scourge of terrorism from the region The world watches with concern as the consequences of Pakistan s actions have spread beyond its immediate neighbour All of us stand prepared to help if only Pakistan creator of this malignant monster wakes up to dangers of what it has done to itself Seth said while exercising the Right to Reply in response to a statement by Pakistan Raising the issue of Kashmir once again at the 36th session of the United Nations Human Rights Council UNHRC on September 11 Pakistan had blamed India for human rights violations in the restive state and denying the right of selfdetermination to Kashmiris India rejected these claims and sharply reminded Pakistan of its own track record in Balochistan “Jammu and Kashmir J K is an integral and inseparable part of India and will always remain so We reject attempts by Pakistan to denigrate the democratic choice that has been regularly exercised by the people of Jammu and Kashmir Pakistan is a country that has systemically abused and violated human rights of its own citizens including in Balochistan as well as the people of PoK Pakistan occupied Kashmir Seth charged Calling out Pakistan on its doublespeak and hypocrisy he accused it of fomenting the current unrest in the Kashmir Valley Seth added that the Security Forces SFs had borne heavy losses by exercising restraint while dealing with terrorists and other dissident forces in J K Present situation in Indian state of J K is a direct result of sustained cross border terrorism emanating from Pakistan High number of casualties sustained by Indian security forces is reflection of tremendous restraint displayed in difficult circumstances he said Seth went on to say that Pakistan has consistently denied that it sponsors terror outfits despite harbouring JaisheMohammed JeM founder Masood Azhar and LashkareToiba LeT leader Hafiz Muhammad Saeed both of whom have been recognised as global terrorists The Indian emissary appealed to the UNHRC to recognise terrorism as an extreme violation of human rights and the same should be acknowledged by the international community,['NotSpecified'],['NotSpecified'],['NotSpecified']
21288,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Police recovered an unmanned aerial vehicle UAV and an inflatable boat among other things from a hideout of the Garo National Liberation Army GNLA at Riangdim Nengdawak forest in West Khasi Hills District on August 22 reports The Shillong Times “The recovery is unique this time we are examining the recovered items to know the motive of the militants ” Director General of Police DGP SB Singh said The DGP further said the UAV appears to be made in China Besides the inflatable boat and drone the search team found 82 rounds AK ammunition three life jackets two claymore mines one tent and a magazine pouch,['NotSpecified'],['NotSpecified'],['NotSpecified']
20413,True,['civilians'],"['Lashkar e Toiba', 'LeT']",['killings'],['Unknown'],['Anantnag'],['June 16'],india,2017,A spontaneous shutdown to mourn the civilian and militant killings was observed in South Kashmir areas on June 18 amid tense situation reports Daily Excelsior Majority of the shops and commercial establishments were closed in Khudwani Pampore Qoimoh Yaripora Pulwama and few other areas today against the killings of three Lashkar e Toiba LeT militants and two civilians during an encounter at Arwani area of Anantnag District on June 16,['civilians'],['killed'],"['LeT', 'LeT']"
23821,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2017,The Counter Terrorism Department CTD submitted the final charge sheet to the Anti Terrorism Court ATC in the February 16 2017 Lal Shahbaz Qalandar Shrine bombing case in Hyderabad District in Sindh on December 12 reports Dawn Imtiaz Ali Domki CTD’s Hyderabad Inspector and the Investigating Officer IO said that said six accused including Safiullah son of Mohammad Riaz Mazari Abdul Sattar son of Yusuf Mazari Aijaz Bangalzai Farooq Bangalzai Tanvir Ahmed and Zulqarnain were absconders,['NotSpecified'],['NotSpecified'],['NotSpecified']
23044,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2017,Provincial Home Minister Sarfraz Bugti on February 11 stated that India was using Afghanistan’s soil to destabilise Balochistan reports The News Speaking at a seminar at University of Karachi Sarfraz Bugti said Security Forces and the youth of Balochistan brought peace in the province adding that rate of crime in Balochistan is much lower as compared to Karachi and Faisalabad A handful 100 200 of miscreants are trying to sabotage China Pakistan Economic Corridor CPEC he added,['NotSpecified'],['NotSpecified'],['NotSpecified']
20274,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Erstwhile a day after the death of NSCN K ‘chairman’ S S Khaplang the Central Government of India on June 10 said that all Indian citizens in the Naga rebel group will be rehabilitated if they abjure violence reports The Morung Express Conveying the message of the Government Union Minister Kiren Rijiju said “We appeal that all the Indian Nagas in NSCN K should surrender and return to the mainstream We will rehabilitate them Anybody who gives up violence we will rehabilitate them We are giving rehabilitation package from the Indian government ”,['NotSpecified'],['NotSpecified'],['NotSpecified']
19913,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Two Bru Reang militant outfits active in Hailakandi and Karimganj districts Bru Liberation Army Union BLAU led by Rajesh Chorky and United Democratic Liberation Army UDLA led by Dhanyaram Reang are going to surrender before the Government soon reports Times of India on May 22 While BLAU which has its base in Mizoram too has submitted a list of 85 cadres UDLA has submitted a list of 140 cadres along with arms and ammunitions before the government agencies said unnamed sources The process is going on for some time Even Union Ministry of Home Affairs UMHA had a plan to stage the surrender ceremony last March But in the absence of a rehabilitation package the surrender was delayed Hailakandi Superintendent of Police SP Pranab Jyoti Goswami said on May 21 Goswami said the process of surrender initiated by the Assam Rifles authorities with full cooperation from the Intelligence Bureau IB and police will be completed within two months,['NotSpecified'],['NotSpecified'],['NotSpecified']
20610,True,['others'],"['JJMP', 'Cadres', 'Jharkhand Jan Mukti Parishad']","['killed', 'injured']",['Unknown'],"['Latehar', 'Badaibatha']",['July 2'],india,2017,Cadres of the Jharkhand Jan Mukti Parishad JJMP killed one Navrangi Yadav 70 and injured five others in Badaibatha village in Latehar District on July 2 over a land dispute reports The Telegraph The deceased was the father of local ward member Mithilesh Yadav JJMP is a splinter group of the Communist Party of India Maoist CPI Maoist,['others'],"['killed', 'injured']","['JJMP', 'Cadres', 'Jharkhand Jan Mukti Parishad']"
18936,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Chief Minister Mehbooba Mufti has expressed deep anguish and grief over the killing of a 15 year old Amir Nazir in Padgampora village of Pulwama District on March 9 reports Daily Excelsior Extending her sympathies to the bereaved the Chief Minister said it was highly unfortunate that youth are caught in the vicious cycle of violence in the State which has consumed so many precious lives and left behind a trail of death and destruction,['NotSpecified'],['NotSpecified'],['NotSpecified']
19498,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Superintendent of Police SP M Sreenivas on April 23 reiterated in a press statement that there was no movement of the Communist Party of India Maoist CPI Maoist cadres in the Adilabad District reports Telangana Today He dismissed the news reports that claimed CPI Maoist cadres had paid tributes to victims of the infamous Police firing incident at Indervelli Mandal administrative block centre by visiting martyrs column on April 20,['NotSpecified'],['NotSpecified'],['NotSpecified']
21375,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,The talks between the Government of India and National Socialist Council of Nagalim Isak Muivah NSCN IM are in “advanced stage” and the Centre has rejected the demand of the militant outfit to allow Nagaland to have separate constitution and Greater Nagaland reports The Assam Tribune Meanwhile the Centre is also hopeful that the Khaplang faction of the NSCN NSCN K will also rejoin the peace process,['NotSpecified'],['NotSpecified'],['NotSpecified']
22482,True,"['Army personnel', 'joint search party', 'SFs']","['LeT', 'terrorist', 'militants']","['fire', 'fired', 'injured']",['NotSpecified'],['Baramulla'],['November 30'],india,2017,Meanwhile in the second encounter in North Kashmir’s Sopore area in Baramulla District a LeT ‘divisional commander’ was killed and two Army personnel were injured reports Daily Excelsior Sources said that 9 Para of Army laid an ambush in Zaloora forests of Sopore in Baramulla District early today November 30 acting specific information regarding the presence of militants in Kumar Mohalla Sagipora Sopore One Para commando was injured in the ambush and militants fled but were again trapped by the SFs in Bomai area of Sopore Army’s 22 Rashtriya Rifles RR and SOG Sopore cordoned off Bomai Sopore and in an encounter killed a LeT commander while one Army jawan was injured “During searches terrorist hiding in a Nallah near water point of Kumar Mohalla Sagipora fired upon the joint search party The fire was retaliated in which the said terrorist was gunned down The terrorist was later identified as Muzzamil from Pakistan affiliated with LeT outfit commander of North Kashmir One AK rifle 5 AK magazines 124 AK rounds one Under Barrel Grenade Launcher UBGL 5 UBGL rounds and other ammunition were recovered from the encounter site” the spokesman added,"['Army ', 'joint search party', 'SFs']","['fire', 'fire', 'injured']","['LeT', 'terrorist', 'Militants']"
20723,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Pakistan is arming the militant group Hizb ul Mujahideen HM with chemical weapons to carry out terror strikes in Jammu and Kashmir audio excerpts intercepted by security agencies have revealed reports News 18 on July 12 According to this report these transcripts are undeniable and damning proof of how Pakistan is aiding and abetting terror activities in Pakistan Terror outfits have lost 90 members to military offensives during the past few months and hitting back with chemical weapons may be a desperate way for HM to get back at the Indian security establishment According to the accessed transcripts HM members have already got their hands on these chemical weapons Plans to use these weapons primarily at forces seem to be a desperate attempt to retaliate against the back to back successful offences launched by the Security Forces SFs Members of this outfit hope to surprise the Indian security forces which have so far been dealing in conventional weaponry with this chemical attack “Inshallah we are going to get lots of support from Pakistan things are happening along the border In days to come Pakistan will step up its anti India game ’ a HM operative can be heard saying at one point At another instance this operative adds “Till now we’ve used grenade launchers on the Indian army killing just 3 4 and injuring a few But now it’s time to change our tactics We will straightaway use chemical weapons to kill as many as possible at the same time ” Hizb ul Mujahideen is the biggest terror outfit in the Valley with around 200 active members,['NotSpecified'],['NotSpecified'],['NotSpecified']
17707,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2017,Separately the autopsy doctor who examined the seven dead bodies from Moulvibazar’s Nasirpur militant den on March 31 was stunned after seeing the gory condition of the bodies reports Dhaka Tribune Autopsy team leader Dr Abu Imran of Moulvibazar Sadar Hospital said “In my 12 year professional career I have never seen bodies in such condition We had only half of some of the bodies For others we had only the heads I could not stay composed after seeing the bodies of the four children ” The autopsy team leader added that the recovered bodies had been dead for between 24 48 hours Furthermore wire and splinters were found on the bodies The autopsy team said that the smallest child was only three months old but they could not confirm its gender as only the head was recovered The other three children were all girls under the age of ten Among the adults the women were aged 25 and 35 while the man was aged 35 The man is believed to be the one who detonated the suicide vest,['NotSpecified'],['NotSpecified'],['NotSpecified']
17632,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2017,counterterrorism sources have said that the prison van attack in Gazipur District on March 6 and attacked on a Police team during a routine check of a bus in Comilla District on March 7 reveal that the NeoJMB is reforming outside Dhaka reports Dhaka Tribune on March 9 The law enforcement agencies said since the Gulshan attack they have broken the NeoJMB’s high command by arresting most of the leaders and active organizers Many militants including the group’s military commander Tamim Chowdhury were killed in several raids in Dhaka and its surrounding areas However the remaining militants may be trying to regroup in remote areas and planning another big devastation said Police officials,['NotSpecified'],['NotSpecified'],['NotSpecified']
22652,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,Speaking at an event organised by the National Human Rights Commission NHRC on December 10 India’s Vice President Venkaiah Naidu emphasised that terrorism and extreme violence is the worst form of human rights violation and all countries must join hands to contain this evil reports The Indian Express on December 10 “The Indian democracy has also been confronted by terrorism and extreme violence Both trample the right to life and liberty of an individual Any violence and senseless killing is the worst form of human rights violation” said Vice President Venkaiah Naidu,['NotSpecified'],['NotSpecified'],['NotSpecified']
18950,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,an indefinite hunger strike staged by All the Bodo Students’ Union ABSU and its allied organizations People’s Joint Action Committee for Boroland Movement PJACBM and the Pro Talks faction of NDFB NDFBPTF demanding early solution to the demand for creation of ‘Bodoland State’ and ensure political rights of the Bodos living outside the proposed ‘Bodoland’ area got underway from March 10 in Kokrajhar Town reports The Sentinel,['NotSpecified'],['NotSpecified'],['NotSpecified']
17603,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2017,Police on February 23 arrested two cadres of Jamaat e Taliban from Shahjahanpur residence in Dhaka city on charge of issuing a death threat to Japanese national Yoshumobu Tatewaki reports Dhaka Tribune The arrestees are Mohamad Habibullah 32 and Mohamad Enamul Haque Bhuiyan 30 The law enforcers also seized a mobile phone and a SIM card from which they issued the threat,['NotSpecified'],['NotSpecified'],['NotSpecified']
22305,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,The ‘finance secretary’ of militant outfit National Socialist Council of Nagaland Khaplang NSCN K Inovi Avika Assumi was arrested from Demseiniong area in Shillong city in East Khasi hills District on November 18 reports The Shillong Times,['NotSpecified'],['NotSpecified'],['NotSpecified']
22156,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,The Central Government has decided to create two new divisions in the Union Ministry of Home Affairs UMHA to shape up policy and response to these new age threats like radicalisation mostly online and cyber crimes reports The Times of India on November 7 The two new divisions counter radicalisation and cyber security are likely to be created as part of an administrative restructuring plan that will see the merger of four existing divisions of the UMHA into two The judicial division and Centre State divisions are being rolled into one as are international cooperation and public grievances divisions Though home ministry will continue to have 18 divisions even after the restructuring eliminating the need for Cabinet approval consolidation of four divisions into two will create space for two additional divisions headed by joint secretary level officers The structural changes are likely to take effect in the next few days possibly within this month said a UMHA functionary While the counter radicalisation division will focus on tracking and assessing the online reach of global terrorist outfits like the Islamic State IS terror group and devising strategies to counter their propaganda the cyber security division will monitor online crimes and threats including cyber fraud and hacking and suggest ways to minimize and fight them Online radicalisation has become a global phenomenon given the growing use of social media by terrorists outfits for propaganda Though this problem is not too pronounced in India with only a few youth influenced enough to join IS or travel to Iraq Syria the need for a counter radicalisation division and policy was felt as Union Home Minister Rajnath Singh was keen that the problem be nipped in the bud said a UMHA officer The UMHA officer said that even though online radicalisation has only had a limited influence on young Indian Muslims with their families acting as buffer against attempts by IS elements to lure them to fight in Iraq Syria this does not mean we don t have trends available that will help devise strategies to nip the problem in the bud We can t be complacent and need to think ahead The new division which is likely to hire domain experts will seek to formulate a counter radicalisation strategy and an elaborate action plan to operationalise it said the officer IS online propaganda has found some traction among Indian Muslims with around 70 80 mostly from Kerala estimated to have left the country for IS controlled territories in Syria Iraq and Afghanistan,['NotSpecified'],['NotSpecified'],['NotSpecified']
21499,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,National Investigation Agency NIA has shared details with Union Ministry of Home Affairs UMHA of four terror probes where cadres of Popular Front of India PFI and its political arm Social Democratic Party of India SDPI were chargesheeted or convicted under the Unlawful Activities Prevention Act UAPA The Times of India reports on September 8 The four cases related to chopping of a professor s palm in Kerala s Idukki District holding of a training camp in Kannur from where NIA allegedly seized swords country made bombs and ingredients for making IEDs murder of RSS leader Rudresh in Bengaluru and the Islamic State IS Al Hindi module case in which attacks were plotted in south India Based on its probe findings NIA has claimed that PFI pursues a strategy aimed at communalising Indian polity enforcing Taliban brand of Islam heightening existing social divisions and maintaining a trained bank of volunteers for physical actions PFI had consistently been indulging in actions detrimental to overall national security NIA said while blaming the outfit for seeking to impose religious orthodoxy on Muslims and using sister outfits like Sathya Sarani based in Malappuram to carry out forceful conversions with the most recent cases being that of Akhila Asokan and Athira Nambiar in which PFI women s wing chief Sainaba A S name figures The dossier pointed out that many of PFI s founding leaders were associated with SIMI Students Islamic Movement of India before it was banned This includes former PFI chairman E M Abdurahiman who was all India general secretary of SIMI in 1980 81 and 1982 93 PFI national vice chairman P Koya who was with SIMI in 1978 79 and SDPI president E Aboobacker who was Kerala state president of SIMI in 1982 84 among others,['NotSpecified'],['NotSpecified'],['NotSpecified']
20560,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,The United States US Government’s decision to declare Syed Salahuddin a global terrorist would help in choking his movements and financing Union Home Secretary Rajiv Mehrishi said on June 27 reports Daily Excelsior Salahuddin head of the Kashmiri militant group HizbulMujahideen HM was a “coward” who had “run away” to Pakistan Mehrishi said “What the US did is correct He Salahuddin is a terrorist and he has now been declared so This declaration by the US may probably help in impacting his movements and funding ” Mehrishi said The US on June 26 categorised Salahuddin a specially designated global terrorist a move welcomed by India which said it underlines quite strongly that both the countries face the threat of terrorism Foreign Secretary S Jaishankar had said in Washington that the designation was “a strong signal coming out of the administration that it is committed to ending terror in all forms” “We should take the step for what it is It is fixing responsibility highlighting the problem There is a signaling out of it it is focusing on a particular group and particular individual None of us can really miss that message ” he said,['NotSpecified'],['NotSpecified'],['NotSpecified']
21369,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2017,A Delhi court on August 29 put Indian Mujahideen IM operative Yasin Bhatkal and eight others on trial in two cases relating to the 2010 Jama Masjid blast reports DNA India Additional Sessions Judge Sidharth Sharma said there was enough evidence against them and framed the charges The court issued production warrant against accused Azaz Saikh who could not be produced from a Mumbai jail where he is lodged Besides Bhatkal those who were put on trial include Gauhar Aziz Khomani Gayur Ahmad Jamali Mohd Adil Mohd Irshad Khan Mohd Aftab Alam Kamal Assadullah Akhtar and Zia ur Rehman Another accused Modh Qateel Siddiqui died during the pendency of the case advocate M S Khan who appeared for the accused said The Police had earlier filed charge sheet against eleven suspected IM members in connection with the blast case alleging that they had carried out the strike to deter foreign nations from participating in the 2010 Delhi Commonwealth Games,['NotSpecified'],['NotSpecified'],['NotSpecified']
